time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Region
2015-01-24,-2.0,-6.4,4.0,0.0,0.0,,15.8,,1008.8,,Indiana
2015-01-25,0.8,-6.4,2.9,1.0,0.0,,16.9,,1006.0,,Indiana
2015-01-26,-5.4,-8.0,-3.1,0.0,0.0,,12.2,,1013.8,,Indiana
2015-01-27,-3.6,-6.4,-1.5,0.3,0.0,,8.6,,1019.1,,Indiana
2015-01-28,-5.0,-9.2,1.2,0.0,0.0,,14.8,,1024.8,,Indiana
2015-01-29,1.0,-0.8,7.4,0.0,0.0,,24.8,,1015.1,,Indiana
2015-01-30,-1.8,-6.4,-0.4,0.3,0.0,,15.1,,1030.3,,Indiana
2015-01-31,-3.6,-8.6,2.4,3.3,0.0,,11.9,,1027.2,,Indiana
2015-02-01,-0.5,-2.6,0.8,7.4,3.0,,14.0,,1010.5,,Indiana
2015-02-02,-5.6,-10.4,-2.6,0.3,3.0,,23.0,,1018.5,,Indiana
2015-02-03,-4.9,-8.6,2.4,0.0,0.0,,18.7,,1023.5,,Indiana
2015-02-04,1.5,-9.2,5.8,1.8,0.0,,23.0,,1019.4,,Indiana
2015-02-05,-8.8,-14.8,-4.1,0.0,3.0,,10.4,,1030.5,,Indiana
2015-02-06,-5.6,-10.8,2.9,0.0,0.0,,13.0,,1024.8,,Indiana
2015-02-07,3.2,-2.0,13.0,0.0,0.0,,19.8,,1013.1,,Indiana
2015-02-08,10.6,2.4,14.0,0.0,0.0,,24.8,,1006.5,,Indiana
2015-02-09,0.6,-3.1,2.4,0.0,0.0,,19.8,,1016.8,,Indiana
2015-02-10,-3.1,-7.6,2.4,0.0,0.0,,11.5,,1022.5,,Indiana
2015-02-11,-0.5,-3.6,4.0,0.0,0.0,,20.5,,1018.6,,Indiana
2015-02-12,-5.1,-10.4,-2.6,0.0,0.0,,27.0,,1026.0,,Indiana
2015-02-13,-8.0,-12.5,-0.4,0.0,0.0,,15.5,,1025.8,,Indiana
2015-02-14,-3.4,-14.2,-0.8,0.0,0.0,,33.1,,1017.6,,Indiana
2015-02-15,-12.2,-15.4,-6.4,0.0,0.0,,16.2,,1032.5,,Indiana
2015-02-16,-10.8,-14.2,-8.6,3.6,0.0,,13.0,,1022.2,,Indiana
2015-02-17,-10.8,-17.0,-3.1,0.3,3.0,,16.9,,1016.2,,Indiana
2015-02-18,-9.6,-17.6,-8.0,1.8,5.0,,25.6,,1016.9,,Indiana
2015-02-19,-16.8,-20.4,-12.5,0.0,5.0,,20.2,,1027.9,,Indiana
2015-02-20,-15.8,-20.8,-7.6,0.0,5.0,,15.8,,1026.8,,Indiana
2015-02-21,-5.8,-8.6,1.8,11.9,15.0,,7.6,,1015.7,,Indiana
2015-02-22,-4.4,-9.2,-1.5,0.0,18.0,,17.3,,1027.9,,Indiana
2015-02-23,-10.2,-15.8,-7.0,0.3,15.0,,12.2,,1036.3,,Indiana
2015-02-24,-12.8,-20.8,-3.6,0.0,13.0,,21.2,,1018.5,,Indiana
2015-02-25,-4.4,-9.8,0.8,0.0,13.0,,12.2,,1013.5,,Indiana
2015-02-26,-5.8,-13.6,-3.6,1.0,10.0,,19.4,,1020.3,,Indiana
2015-02-27,-11.8,-16.5,-7.6,0.0,10.0,,9.7,,1035.8,,Indiana
2015-02-28,-9.4,-13.6,-3.6,5.8,10.0,,12.6,,1038.1,,Indiana
2015-03-01,-3.6,-5.4,-0.4,13.5,28.0,,7.6,,1028.4,,Indiana
2015-03-02,-4.4,-9.8,1.2,0.0,28.0,,10.4,,1031.8,,Indiana
2015-03-03,-0.5,-3.1,4.6,7.1,23.0,,18.7,,1014.6,,Indiana
2015-03-04,-0.2,-7.0,1.8,1.8,18.0,,19.1,,1017.6,,Indiana
2015-03-05,-7.2,-13.0,-4.8,0.0,15.0,,15.5,,1030.5,,Indiana
2015-03-06,-9.8,-16.5,-0.8,0.0,15.0,,15.5,,1032.1,,Indiana
2015-03-07,-1.0,-5.8,5.8,0.0,15.0,,22.0,,1022.4,,Indiana
2015-03-08,3.0,-2.6,9.6,0.0,13.0,,8.6,,1022.6,,Indiana
2015-03-09,4.4,-0.4,9.0,0.0,5.0,,8.6,,1021.9,,Indiana
2015-03-10,6.6,4.6,9.6,10.2,0.0,,8.6,,1017.1,,Indiana
2015-03-11,7.4,1.2,18.0,0.0,0.0,,9.7,,1023.0,,Indiana
2015-03-12,7.0,-0.4,15.8,0.0,0.0,,17.3,,1030.3,,Indiana
2015-03-13,8.5,5.8,11.8,13.0,0.0,,9.4,,1021.9,,Indiana
2015-03-14,11.5,6.2,15.2,10.9,0.0,,14.8,,1016.4,,Indiana
2015-03-15,9.4,0.8,18.4,0.0,0.0,,11.2,,1023.0,,Indiana
2015-03-16,15.0,8.5,23.4,0.0,0.0,,23.0,,1016.0,,Indiana
2015-03-17,11.4,0.8,15.8,0.0,0.0,,25.6,,1019.3,,Indiana
2015-03-18,2.9,-2.6,8.0,0.0,0.0,,9.4,,1026.0,,Indiana
2015-03-19,6.8,4.6,10.2,0.5,0.0,,18.4,,1021.4,,Indiana
2015-03-20,6.2,4.0,9.0,0.8,0.0,,10.1,,1019.0,,Indiana
2015-03-21,8.8,1.2,17.3,0.0,0.0,,15.8,,1019.3,,Indiana
2015-03-22,7.0,2.4,11.2,0.0,0.0,,18.4,,1021.7,,Indiana
2015-03-23,2.6,-0.8,5.2,0.8,0.0,,21.6,,1021.5,,Indiana
2015-03-24,1.0,-3.1,6.8,1.0,0.0,,20.2,,1021.8,,Indiana
2015-03-25,8.5,5.8,12.4,16.0,0.0,,16.9,,1015.2,,Indiana
2015-03-26,6.0,1.2,7.4,12.7,0.0,,18.4,,1014.1,,Indiana
2015-03-27,0.6,-5.8,1.8,0.0,0.0,,19.4,,1018.0,,Indiana
2015-03-28,-2.8,-8.0,4.6,0.0,0.0,,9.0,,1025.0,,Indiana
2015-03-29,1.8,-4.1,10.8,1.5,0.0,,22.0,,1021.1,,Indiana
2015-03-30,8.8,2.4,16.2,0.0,0.0,,18.4,,1017.1,,Indiana
2015-03-31,12.4,6.8,17.3,0.0,0.0,,23.0,,1011.9,,Indiana
2015-04-01,11.0,2.9,20.8,0.0,0.0,,15.5,,1017.2,,Indiana
2015-04-02,15.2,11.2,22.3,7.4,0.0,,19.4,,1009.8,,Indiana
2015-04-03,13.4,4.0,16.2,2.8,0.0,,15.8,,1011.1,,Indiana
2015-04-04,5.9,-0.8,13.0,0.0,0.0,,16.9,,1024.8,,Indiana
2015-04-05,9.6,1.2,18.0,0.0,0.0,,16.6,,1021.3,,Indiana
2015-04-06,13.0,8.5,16.8,0.0,0.0,,16.9,,1017.0,,Indiana
2015-04-07,16.0,13.4,19.0,8.1,0.0,,9.0,,1015.4,,Indiana
2015-04-08,16.4,13.0,22.3,18.8,0.0,,15.1,,1013.4,,Indiana
2015-04-09,19.4,16.2,26.8,6.1,0.0,,26.3,,1008.2,,Indiana
2015-04-10,15.4,5.8,20.8,1.0,0.0,,32.0,,1011.8,,Indiana
2015-04-11,9.8,3.4,16.8,0.0,0.0,,6.1,,1023.6,,Indiana
2015-04-12,13.2,6.2,21.2,0.0,0.0,,15.1,,1020.5,,Indiana
2015-04-13,17.2,13.4,21.8,1.0,0.0,,19.8,,1016.8,,Indiana
2015-04-14,14.4,10.8,18.0,0.0,0.0,,15.8,,1021.5,,Indiana
2015-04-15,13.8,8.0,20.8,1.8,0.0,,22.3,,1020.9,,Indiana
2015-04-16,15.0,11.8,20.2,5.1,0.0,,11.5,,1018.1,,Indiana
2015-04-17,16.2,8.0,24.5,0.0,0.0,,3.2,,1018.1,,Indiana
2015-04-18,18.6,10.8,24.5,0.0,0.0,,8.3,,1015.8,,Indiana
2015-04-19,17.0,13.4,19.5,23.6,0.0,,19.8,,1003.8,,Indiana
2015-04-20,13.4,7.4,14.6,7.6,0.0,,29.9,,999.3,,Indiana
2015-04-21,10.4,5.2,16.8,0.0,0.0,,29.5,,1006.9,,Indiana
2015-04-22,8.0,2.9,10.2,2.5,0.0,,27.0,,1010.1,,Indiana
2015-04-23,6.8,0.2,14.0,0.0,0.0,,17.3,,1016.1,,Indiana
2015-04-24,9.0,0.2,16.8,0.0,0.0,,10.1,,1016.9,,Indiana
2015-04-25,10.4,6.8,13.4,15.7,0.0,,22.7,,1005.8,,Indiana
2015-04-26,9.0,4.0,14.6,0.0,0.0,,19.8,,1011.0,,Indiana
2015-04-27,8.6,1.8,14.6,0.0,0.0,,18.0,,1016.2,,Indiana
2015-04-28,10.5,4.0,17.3,0.0,0.0,,10.1,,1017.8,,Indiana
2015-04-29,12.8,5.2,19.5,0.0,0.0,,9.4,,1011.5,,Indiana
2015-04-30,12.0,6.8,16.2,0.0,0.0,,19.4,,1011.5,,Indiana
2015-05-01,12.0,4.0,21.8,0.0,0.0,,11.2,,1018.5,,Indiana
2015-05-02,17.0,9.6,24.0,0.0,0.0,,9.4,,1018.2,,Indiana
2015-05-03,18.4,11.8,25.8,0.0,0.0,,12.2,,1017.0,,Indiana
2015-05-04,19.0,14.6,24.5,3.3,0.0,,14.4,,1019.2,,Indiana
2015-05-05,21.5,16.8,28.4,0.0,0.0,,15.5,,1021.5,,Indiana
2015-05-06,22.8,16.2,30.2,0.0,0.0,,6.1,,1020.3,,Indiana
2015-05-07,23.8,18.0,30.2,0.0,0.0,,11.5,,1017.3,,Indiana
2015-05-08,23.8,17.3,29.6,0.0,0.0,,15.8,,1015.4,,Indiana
2015-05-09,22.5,19.0,26.8,1.3,0.0,,13.7,,1016.3,,Indiana
2015-05-10,21.8,18.0,28.4,1.3,0.0,,16.9,,1015.8,,Indiana
2015-05-11,21.0,16.2,25.8,1.5,0.0,,19.8,,1013.4,,Indiana
2015-05-12,15.4,10.2,18.0,0.0,0.0,,21.6,,1019.4,,Indiana
2015-05-13,12.8,6.2,19.5,0.0,0.0,,13.0,,1027.3,,Indiana
2015-05-14,15.0,9.6,21.2,0.0,0.0,,16.6,,1024.9,,Indiana
2015-05-15,20.4,15.8,28.0,3.0,0.0,,14.8,,1017.4,,Indiana
2015-05-16,20.3,18.0,21.8,13.5,0.0,,13.3,,1017.6,,Indiana
2015-05-17,21.3,18.0,26.2,0.0,0.0,,20.2,,1017.0,,Indiana
2015-05-18,23.0,16.8,26.2,0.0,0.0,,18.4,,1017.4,,Indiana
2015-05-19,15.2,9.0,18.4,0.0,0.0,,19.4,,1020.7,,Indiana
2015-05-20,9.8,6.2,11.2,0.0,0.0,,15.8,,1020.0,,Indiana
2015-05-21,11.0,8.5,18.0,0.0,0.0,,16.2,,1018.4,,Indiana
2015-05-22,15.0,6.8,24.5,0.0,0.0,,12.6,,1021.6,,Indiana
2015-05-23,19.8,13.0,26.2,0.0,0.0,,12.2,,1025.5,,Indiana
2015-05-24,21.8,15.2,29.6,0.0,0.0,,19.8,,1020.5,,Indiana
2015-05-25,23.2,19.5,26.2,0.3,0.0,,25.9,,1016.2,,Indiana
2015-05-26,22.0,18.0,26.8,1.8,0.0,,22.3,,1014.7,,Indiana
2015-05-27,22.3,17.3,28.0,1.8,0.0,,19.4,,1016.5,,Indiana
2015-05-28,22.2,15.8,29.0,0.0,0.0,,10.8,,1020.4,,Indiana
2015-05-29,23.8,18.4,29.0,0.0,0.0,,17.3,,1017.5,,Indiana
2015-05-30,23.3,19.0,29.0,32.5,0.0,,14.0,,1014.2,,Indiana
2015-05-31,17.4,13.0,19.5,2.0,0.0,,16.6,,1015.2,,Indiana
2015-06-01,13.6,11.2,18.0,0.0,0.0,,16.9,,1020.5,,Indiana
2015-06-02,15.0,9.6,21.2,0.0,0.0,,13.0,,1019.8,,Indiana
2015-06-03,16.3,10.8,21.8,0.0,0.0,,6.1,,1017.5,,Indiana
2015-06-04,20.0,14.0,28.0,0.0,0.0,,5.0,,1016.5,,Indiana
2015-06-05,24.4,17.3,30.8,0.0,0.0,,12.6,,1015.7,,Indiana
2015-06-06,20.8,16.2,24.5,0.0,0.0,,12.6,,1017.0,,Indiana
2015-06-07,23.2,16.8,31.2,0.0,0.0,,18.4,,1012.0,,Indiana
2015-06-08,22.4,15.8,26.2,48.3,0.0,,18.4,,1008.1,,Indiana
2015-06-09,21.0,14.6,28.0,0.0,0.0,,11.5,,1009.8,,Indiana
2015-06-10,25.2,18.4,32.4,0.0,0.0,,19.1,,1009.6,,Indiana
2015-06-11,26.4,20.8,32.4,0.0,0.0,,14.8,,1010.6,,Indiana
2015-06-12,26.8,22.3,31.8,5.3,0.0,,19.8,,1010.7,,Indiana
2015-06-13,26.0,21.8,31.2,0.0,0.0,,18.4,,1014.3,,Indiana
2015-06-14,26.0,21.2,30.2,3.3,0.0,,19.8,,1015.0,,Indiana
2015-06-15,25.2,21.2,31.2,13.7,0.0,,22.3,,1015.0,,Indiana
2015-06-16,25.0,21.8,29.0,12.7,0.0,,11.9,,1016.8,,Indiana
2015-06-17,24.4,22.3,26.2,19.1,0.0,,13.3,,1016.1,,Indiana
2015-06-18,24.0,20.2,30.2,17.0,0.0,,15.8,,1015.5,,Indiana
2015-06-19,22.2,20.2,25.8,17.0,0.0,,12.2,,1014.8,,Indiana
2015-06-20,23.2,21.2,26.2,0.0,0.0,,16.2,,1010.1,,Indiana
2015-06-21,23.4,18.4,29.0,6.9,0.0,,14.4,,1013.3,,Indiana
2015-06-22,24.4,20.8,30.2,0.0,0.0,,20.2,,1014.4,,Indiana
2015-06-23,26.6,20.2,28.4,0.0,0.0,,18.4,,1014.6,,Indiana
2015-06-24,22.5,16.8,26.8,0.0,0.0,,7.9,,1019.9,,Indiana
2015-06-25,22.4,19.0,28.4,21.6,0.0,,11.5,,1015.4,,Indiana
2015-06-26,23.0,19.0,24.5,39.9,0.0,,11.2,,1012.0,,Indiana
2015-06-27,19.5,15.8,22.3,0.0,0.0,,25.2,,1010.5,,Indiana
2015-06-28,19.6,13.0,25.8,2.3,0.0,,13.3,,1013.1,,Indiana
2015-06-29,19.8,17.3,25.2,5.3,0.0,,13.0,,1008.9,,Indiana
2015-06-30,21.8,18.0,28.0,0.0,0.0,,14.8,,1009.3,,Indiana
2015-07-01,21.8,16.8,25.8,0.0,0.0,,5.8,,1012.0,,Indiana
2015-07-02,21.4,16.8,26.8,0.0,0.0,,16.9,,1011.5,,Indiana
2015-07-03,21.2,17.3,24.5,1.8,0.0,,15.5,,1011.5,,Indiana
2015-07-04,22.3,16.8,28.0,0.0,0.0,,7.6,,1014.5,,Indiana
2015-07-05,23.0,18.0,27.4,0.0,0.0,,7.9,,1017.4,,Indiana
2015-07-06,23.5,17.3,29.6,0.0,0.0,,13.0,,1016.1,,Indiana
2015-07-07,24.0,16.8,26.2,112.5,0.0,,16.9,,1013.2,,Indiana
2015-07-08,17.2,15.2,21.2,9.1,0.0,,7.6,,1017.0,,Indiana
2015-07-09,21.0,19.0,23.4,1.0,0.0,,19.4,,1014.7,,Indiana
2015-07-10,20.2,18.0,24.0,0.8,0.0,,6.8,,1018.8,,Indiana
2015-07-11,20.6,15.2,25.8,0.3,0.0,,7.2,,1020.2,,Indiana
2015-07-12,24.5,20.2,30.8,37.8,0.0,,14.0,,1014.4,,Indiana
2015-07-13,23.5,19.5,28.0,37.8,0.0,,18.0,,1009.2,,Indiana
2015-07-14,25.4,19.5,31.2,6.6,0.0,,21.2,,1003.9,,Indiana
2015-07-15,22.4,18.0,28.0,0.0,0.0,,12.2,,1012.5,,Indiana
2015-07-16,22.3,17.3,28.4,0.0,0.0,,13.0,,1015.3,,Indiana
2015-07-17,25.4,20.2,32.4,87.1,0.0,,18.0,,1011.5,,Indiana
2015-07-18,25.3,20.8,32.9,0.0,0.0,,14.4,,1012.5,,Indiana
2015-07-19,27.2,23.4,30.8,0.0,0.0,,13.7,,1012.2,,Indiana
2015-07-20,25.8,21.2,30.2,6.9,0.0,,11.2,,1009.9,,Indiana
2015-07-21,24.5,19.0,29.0,0.0,0.0,,15.8,,1009.7,,Indiana
2015-07-22,22.3,15.2,28.4,0.0,0.0,,5.8,,1014.4,,Indiana
2015-07-23,23.8,18.0,29.0,0.0,0.0,,6.5,,1015.2,,Indiana
2015-07-24,24.4,19.0,29.6,0.0,0.0,,7.6,,1015.9,,Indiana
2015-07-25,25.0,19.5,30.8,0.0,0.0,,10.4,,1014.4,,Indiana
2015-07-26,26.6,21.8,31.2,31.8,0.0,,11.5,,1013.3,,Indiana
2015-07-27,24.8,21.8,31.8,0.3,0.0,,8.6,,1014.0,,Indiana
2015-07-28,27.6,23.4,33.4,0.0,0.0,,7.9,,1014.0,,Indiana
2015-07-29,28.2,21.8,32.9,0.0,0.0,,12.2,,1014.0,,Indiana
2015-07-30,24.8,18.0,30.2,0.0,0.0,,14.0,,1017.2,,Indiana
2015-07-31,25.2,19.0,31.2,0.0,0.0,,16.2,,1016.0,0.0,Indiana
2015-08-01,23.8,17.3,29.0,0.0,0.0,,13.0,,1015.0,,Indiana
2015-08-02,24.0,18.0,31.2,0.0,0.0,,17.6,,1012.6,,Indiana
2015-08-03,26.6,20.8,31.8,0.0,0.0,,19.1,,1009.5,,Indiana
2015-08-04,23.5,16.8,28.4,0.0,0.0,,9.7,,1014.3,,Indiana
2015-08-05,24.0,19.0,29.6,0.0,0.0,,10.4,,1015.8,,Indiana
2015-08-06,21.3,18.4,24.0,11.4,0.0,,18.4,,1011.9,,Indiana
2015-08-07,21.0,15.2,28.4,0.0,0.0,,8.6,,1012.3,,Indiana
2015-08-08,23.4,18.0,28.4,0.0,0.0,,6.1,,1013.5,,Indiana
2015-08-09,24.0,20.8,27.4,0.3,0.0,,10.1,,1014.5,,Indiana
2015-08-10,25.3,21.2,30.2,0.0,0.0,,15.1,,1010.6,,Indiana
2015-08-11,23.8,19.0,29.6,0.0,0.0,,16.9,,1014.7,,Indiana
2015-08-12,22.0,14.6,27.4,0.0,0.0,,13.0,,1019.2,,Indiana
2015-08-13,22.2,15.2,29.6,0.0,0.0,,5.4,,1019.6,,Indiana
2015-08-14,23.6,18.4,29.0,0.0,0.0,,10.1,,1020.2,,Indiana
2015-08-15,24.2,19.5,29.6,5.6,0.0,,7.6,,1019.9,,Indiana
2015-08-16,23.8,20.2,29.6,2.8,0.0,,7.9,,1019.8,,Indiana
2015-08-17,23.2,20.2,29.0,3.8,0.0,,7.2,,1017.9,,Indiana
2015-08-18,23.0,18.4,29.0,0.0,0.0,,12.6,,1012.4,,Indiana
2015-08-19,24.8,19.5,29.6,15.5,0.0,,18.7,,1008.1,,Indiana
2015-08-20,20.4,15.2,25.2,0.0,0.0,,18.4,,1013.2,,Indiana
2015-08-21,20.2,13.4,27.4,0.0,0.0,,5.0,,1019.3,,Indiana
2015-08-22,21.8,15.8,26.8,0.0,0.0,,9.7,,1018.6,,Indiana
2015-08-23,23.3,16.8,29.0,0.0,0.0,,16.9,,1013.6,,Indiana
2015-08-24,19.4,13.0,24.5,0.0,0.0,,16.9,,1015.2,,Indiana
2015-08-25,18.0,11.2,23.4,0.0,0.0,,14.8,,1016.4,,Indiana
2015-08-26,20.3,16.8,25.8,0.0,0.0,,9.0,,1018.5,,Indiana
2015-08-27,20.2,14.6,25.8,0.0,0.0,,9.4,,1020.1,,Indiana
2015-08-28,20.8,15.2,26.8,0.0,0.0,,9.4,,1019.7,,Indiana
2015-08-29,22.3,18.4,28.0,0.0,0.0,,11.2,,1017.5,,Indiana
2015-08-30,24.8,20.8,30.8,0.0,0.0,,11.5,,1016.8,,Indiana
2015-08-31,24.4,19.5,30.8,0.0,0.0,,10.8,,1017.8,,Indiana
2015-09-01,25.2,21.2,30.2,0.0,0.0,,10.4,,1018.8,,Indiana
2015-09-02,25.5,20.2,32.4,0.0,0.0,,10.1,,1017.8,,Indiana
2015-09-03,26.4,20.8,32.9,0.0,0.0,,11.2,,1014.9,,Indiana
2015-09-04,27.0,20.8,34.6,0.8,0.0,,11.5,,1015.5,,Indiana
2015-09-05,25.0,19.5,32.9,0.0,0.0,,7.6,,1019.0,,Indiana
2015-09-06,25.4,19.0,33.4,0.0,0.0,,6.8,,1018.5,,Indiana
2015-09-07,27.0,20.8,33.4,0.0,0.0,,9.7,,1016.6,,Indiana
2015-09-08,27.2,21.8,32.9,0.0,0.0,,18.0,,1013.6,,Indiana
2015-09-09,22.4,19.5,23.4,4.6,0.0,,8.3,,1013.2,,Indiana
2015-09-10,22.2,16.8,29.0,0.0,0.0,,11.2,,1012.6,,Indiana
2015-09-11,18.5,14.6,18.4,6.9,0.0,,12.2,,1012.4,,Indiana
2015-09-12,15.4,10.8,20.2,0.0,0.0,,18.7,,1014.2,,Indiana
2015-09-13,14.4,8.0,22.3,0.0,0.0,,13.3,,1017.2,,Indiana
2015-09-14,16.6,10.2,25.2,0.0,0.0,,15.1,,1020.9,,Indiana
2015-09-15,19.8,12.4,28.0,0.0,0.0,,12.6,,1024.4,,Indiana
2015-09-16,21.0,13.4,28.0,0.0,0.0,,12.6,,1024.0,,Indiana
2015-09-17,21.5,14.6,28.4,0.0,0.0,,13.3,,1018.8,,Indiana
2015-09-18,22.2,17.3,28.4,9.4,0.0,,15.5,,1012.7,,Indiana
2015-09-19,21.8,13.4,23.0,14.7,0.0,,19.8,,1012.6,,Indiana
2015-09-20,16.8,11.8,23.4,0.0,0.0,,14.0,,1019.8,,Indiana
2015-09-21,17.3,11.2,24.5,0.0,0.0,,9.4,,1019.3,,Indiana
2015-09-22,19.2,11.8,27.4,0.0,0.0,,6.1,,1021.3,,Indiana
2015-09-23,20.4,13.4,28.4,0.0,0.0,,10.1,,1022.7,,Indiana
2015-09-24,21.0,14.0,28.4,0.0,0.0,,10.4,,1022.1,,Indiana
2015-09-25,21.0,14.6,29.0,0.0,0.0,,15.8,,1020.6,,Indiana
2015-09-26,20.0,16.8,24.5,0.0,0.0,,18.7,,1021.3,,Indiana
2015-09-27,20.2,16.2,25.2,0.0,0.0,,11.2,,1019.1,,Indiana
2015-09-28,22.0,17.3,29.0,0.0,0.0,,7.2,,1016.1,,Indiana
2015-09-29,22.2,16.2,23.0,6.9,0.0,,11.2,,1013.0,,Indiana
2015-09-30,17.2,13.4,20.8,0.0,0.0,,21.2,,1017.0,,Indiana
2015-10-01,14.4,10.2,19.0,0.0,0.0,,26.6,,1020.5,,Indiana
2015-10-02,13.4,9.6,17.3,3.6,0.0,,31.7,,1020.3,,Indiana
2015-10-03,9.6,8.5,10.2,1.3,0.0,,24.1,,1017.4,,Indiana
2015-10-04,14.6,10.2,24.5,0.0,0.0,,18.0,,1017.6,,Indiana
2015-10-05,17.8,13.0,24.0,0.0,0.0,,12.2,,1018.7,,Indiana
2015-10-06,18.0,13.4,24.0,0.0,0.0,,10.4,,1018.6,,Indiana
2015-10-07,18.0,13.0,25.8,0.0,0.0,,6.8,,1019.3,,Indiana
2015-10-08,20.0,15.8,26.2,0.0,0.0,,12.2,,1016.8,,Indiana
2015-10-09,18.2,10.2,19.5,0.0,0.0,,18.7,,1016.8,,Indiana
2015-10-10,13.0,6.8,20.2,0.0,0.0,,7.9,,1020.9,,Indiana
2015-10-11,14.2,6.8,23.4,0.0,0.0,,13.3,,1013.6,,Indiana
2015-10-12,18.0,11.8,26.2,0.0,0.0,,20.2,,1004.3,,Indiana
2015-10-13,14.8,9.6,19.0,0.0,0.0,,18.0,,1005.9,,Indiana
2015-10-14,12.6,5.2,19.5,0.0,0.0,,12.6,,1014.1,,Indiana
2015-10-15,12.4,3.4,23.0,0.0,0.0,,17.3,,1017.6,,Indiana
2015-10-16,11.8,4.6,16.8,0.0,0.0,,15.5,,1023.2,,Indiana
2015-10-17,6.8,0.8,11.8,0.0,0.0,,13.0,,1028.3,,Indiana
2015-10-18,6.6,-0.8,15.8,0.0,0.0,,9.7,,1031.2,,Indiana
2015-10-19,10.0,2.4,20.2,0.0,0.0,,15.8,,1026.5,,Indiana
2015-10-20,15.4,8.0,23.0,0.0,0.0,,17.6,,1022.9,,Indiana
2015-10-21,16.5,10.2,24.5,0.0,0.0,,16.9,,1022.8,,Indiana
2015-10-22,19.3,14.6,28.0,0.0,0.0,,13.7,,1022.3,,Indiana
2015-10-23,17.8,13.0,24.0,0.0,0.0,,13.7,,1020.7,,Indiana
2015-10-24,19.4,11.8,23.0,3.0,0.0,,22.0,,1014.5,,Indiana
2015-10-25,12.8,8.0,16.8,0.0,0.0,,13.0,,1024.8,,Indiana
2015-10-26,11.5,5.2,18.4,0.0,0.0,,17.6,,1026.6,,Indiana
2015-10-27,11.6,8.5,13.0,23.1,0.0,,22.0,,1019.3,,Indiana
2015-10-28,13.6,7.4,18.0,13.0,0.0,,25.6,,1002.1,,Indiana
2015-10-29,7.6,3.4,10.8,0.0,0.0,,23.0,,1009.2,,Indiana
2015-10-30,8.0,6.2,10.8,0.0,0.0,,8.3,,1019.4,,Indiana
2015-10-31,9.2,6.8,15.2,2.3,0.0,,18.7,,1013.9,,Indiana
2015-11-01,13.6,8.5,19.5,0.3,0.0,,13.7,,1014.3,,Indiana
2015-11-02,13.6,6.8,21.8,0.0,0.0,,7.6,,1017.0,,Indiana
2015-11-03,15.0,6.8,23.0,0.0,0.0,,7.6,,1019.9,,Indiana
2015-11-04,17.2,10.2,24.5,0.0,0.0,,7.2,,1020.7,,Indiana
2015-11-05,19.3,16.2,24.5,1.0,0.0,,15.1,,1017.8,,Indiana
2015-11-06,16.0,8.0,18.4,5.8,0.0,,20.9,,1016.0,,Indiana
2015-11-07,9.2,4.0,14.0,0.0,0.0,,13.7,,1026.1,,Indiana
2015-11-08,6.6,0.8,13.0,0.0,0.0,,8.6,,1029.3,,Indiana
2015-11-09,7.4,0.8,14.6,3.6,0.0,,10.4,,1023.5,,Indiana
2015-11-10,8.0,4.6,13.4,0.3,0.0,,7.9,,1019.1,,Indiana
2015-11-11,8.6,2.9,17.3,3.3,0.0,,18.7,,1012.7,,Indiana
2015-11-12,11.2,7.4,15.8,0.0,0.0,,39.6,,1006.0,,Indiana
2015-11-13,7.4,-0.4,10.2,0.0,0.0,,29.2,,1019.5,,Indiana
2015-11-14,4.0,-3.1,14.0,0.0,0.0,,11.2,,1027.1,,Indiana
2015-11-15,9.8,4.0,18.4,0.0,0.0,,13.0,,1026.6,,Indiana
2015-11-16,8.8,3.4,13.4,3.0,0.0,,13.3,,1023.2,,Indiana
2015-11-17,10.2,8.5,15.2,5.1,0.0,,22.0,,1016.1,,Indiana
2015-11-18,15.2,12.4,16.8,8.9,0.0,,28.8,,1006.1,,Indiana
2015-11-19,10.6,0.2,12.4,0.0,0.0,,23.4,,1016.0,,Indiana
2015-11-20,4.0,-1.5,10.8,0.0,0.0,,11.5,,1025.1,,Indiana
2015-11-21,4.8,-2.6,7.4,7.1,0.0,,20.2,,1015.3,,Indiana
2015-11-22,-3.6,-8.6,-0.4,0.0,3.0,,11.2,,1023.5,,Indiana
2015-11-23,0.6,-2.6,7.4,0.0,0.0,,18.4,,1020.8,,Indiana
2015-11-24,3.8,-1.5,11.8,0.0,0.0,,8.3,,1026.1,,Indiana
2015-11-25,7.8,2.9,14.6,0.0,0.0,,18.7,,1027.2,,Indiana
2015-11-26,12.8,10.8,16.8,0.0,0.0,,22.0,,1028.5,,Indiana
2015-11-27,15.0,7.4,16.2,28.7,0.0,,21.6,,1024.9,,Indiana
2015-11-28,5.9,3.4,7.4,5.6,0.0,,19.4,,1024.5,,Indiana
2015-11-29,4.0,2.4,5.8,0.0,0.0,,18.4,,1024.6,,Indiana
2015-11-30,4.9,2.4,10.2,0.0,0.0,,16.2,,1018.3,,Indiana
2015-12-01,7.8,0.2,9.0,1.0,0.0,,12.6,,1012.1,,Indiana
2015-12-02,1.4,-1.5,3.4,3.8,0.0,,14.8,,1011.4,,Indiana
2015-12-03,-0.6,-4.1,1.8,0.0,3.0,,11.5,,1026.3,,Indiana
